,iso2,year,new_sp,new_sp_m04,new_sp_m514,new_sp_m1524,new_sp_m2534,new_sp_m3544,new_sp_m4554,new_sp_m5564,new_sp_m65,new_sp_mu,new_sp_f04,new_sp_f514,new_sp_f1524,new_sp_f2534,new_sp_f3544,new_sp_f4554,new_sp_f5564,new_sp_f65,new_sp_fu
3408,MO,2006,144.0,0.0,0.0,15.0,6.0,17.0,32.0,19.0,19.0,0.0,0.0,0.0,7.0,8.0,9.0,4.0,3.0,4.0,0.0
3409,MO,2007,138.0,0.0,0.0,14.0,12.0,14.0,30.0,16.0,13.0,0.0,0.0,0.0,10.0,4.0,6.0,8.0,3.0,6.0,0.0
3424,MP,1996,26.0,0.0,0.0,2.0,8.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
3426,MP,1998,26.0,0.0,0.0,0.0,6.0,3.0,5.0,2.0,2.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0
3429,MP,2001,19.0,0.0,0.0,1.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0
3431,MP,2003,16.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0
3432,MP,2004,14.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0
3433,MP,2005,15.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
3434,MP,2006,15.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0,1.0,0.0
3436,MP,2008,13.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
3458,MR,2004,1662.0,0.0,0.0,204.0,343.0,235.0,154.0,129.0,108.0,0.0,0.0,0.0,102.0,114.0,114.0,58.0,44.0,28.0,0.0
3460,MR,2006,1486.0,0.0,0.0,197.0,294.0,203.0,150.0,106.0,96.0,0.0,0.0,0.0,109.0,114.0,86.0,49.0,29.0,25.0,0.0
3461,MR,2007,1714.0,0.0,0.0,206.0,355.0,261.0,144.0,139.0,83.0,0.0,0.0,0.0,103.0,152.0,92.0,64.0,38.0,42.0,0.0
3462,MR,2008,1605.0,0.0,0.0,199.0,292.0,249.0,172.0,107.0,90.0,0.0,0.0,0.0,127.0,111.0,97.0,44.0,51.0,40.0,0.0
3484,MS,2005,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3486,MS,2007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3503,MT,1995,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0
3504,MT,1996,5.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3505,MT,1997,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3506,MT,1998,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3507,MT,1999,9.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3509,MT,2001,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3510,MT,2002,5.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3511,MT,2003,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3512,MT,2004,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3513,MT,2005,5.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3514,MT,2006,4.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3515,MT,2007,8.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3516,MT,2008,15.0,0.0,0.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0
3537,MU,2000,115.0,0.0,0.0,6.0,9.0,18.0,19.0,14.0,8.0,0.0,0.0,0.0,5.0,8.0,8.0,6.0,7.0,4.0,0.0
3539,MU,2002,86.0,0.0,0.0,12.0,6.0,21.0,12.0,7.0,4.0,0.0,0.0,0.0,3.0,8.0,7.0,1.0,2.0,1.0,0.0
3540,MU,2003,99.0,0.0,0.0,9.0,12.0,10.0,17.0,11.0,9.0,0.0,0.0,0.0,6.0,8.0,4.0,4.0,3.0,5.0,0.0
3541,MU,2004,117.0,0.0,0.0,13.0,13.0,24.0,20.0,4.0,5.0,0.0,0.0,0.0,6.0,8.0,10.0,4.0,4.0,5.0,0.0
3542,MU,2005,110.0,0.0,0.0,10.0,15.0,21.0,20.0,10.0,6.0,0.0,0.0,0.0,4.0,5.0,5.0,11.0,2.0,1.0,0.0
3543,MU,2006,85.0,0.0,0.0,4.0,9.0,22.0,10.0,12.0,6.0,0.0,0.0,0.0,3.0,7.0,3.0,4.0,1.0,3.0,0.0
3544,MU,2007,86.0,0.0,0.0,9.0,9.0,12.0,15.0,9.0,6.0,0.0,0.0,0.0,4.0,7.0,3.0,5.0,4.0,3.0,0.0
3545,MU,2008,85.0,0.0,0.0,11.0,15.0,14.0,15.0,7.0,8.0,0.0,0.0,0.0,2.0,3.0,2.0,5.0,2.0,1.0,0.0
3561,MV,1995,114.0,0.0,0.0,28.0,11.0,10.0,8.0,10.0,6.0,0.0,0.0,0.0,13.0,8.0,4.0,6.0,6.0,2.0,0.0
3562,MV,1996,106.0,0.0,0.0,24.0,9.0,3.0,5.0,14.0,8.0,0.0,0.0,0.0,12.0,9.0,5.0,6.0,5.0,5.0,0.0
3564,MV,1998,88.0,0.0,0.0,19.0,18.0,8.0,4.0,6.0,2.0,0.0,0.0,0.0,13.0,5.0,1.0,6.0,4.0,0.0,0.0
3565,MV,1999,88.0,0.0,0.0,14.0,8.0,9.0,7.0,7.0,8.0,0.0,0.0,0.0,10.0,6.0,3.0,6.0,6.0,1.0,0.0
3566,MV,2000,65.0,0.0,0.0,9.0,10.0,2.0,5.0,5.0,3.0,0.0,0.0,0.0,11.0,4.0,5.0,4.0,5.0,2.0,0.0
3567,MV,2001,59.0,0.0,0.0,12.0,5.0,3.0,5.0,7.0,1.0,0.0,0.0,0.0,10.0,3.0,2.0,6.0,1.0,2.0,0.0
3568,MV,2002,60.0,0.0,0.0,11.0,9.0,0.0,1.0,5.0,8.0,0.0,0.0,0.0,8.0,5.0,4.0,5.0,1.0,2.0,0.0
3569,MV,2003,68.0,0.0,0.0,14.0,7.0,4.0,9.0,9.0,4.0,0.0,0.0,0.0,8.0,5.0,1.0,5.0,1.0,0.0,0.0
3570,MV,2004,66.0,0.0,0.0,13.0,11.0,3.0,8.0,5.0,6.0,0.0,0.0,0.0,8.0,3.0,2.0,1.0,2.0,4.0,0.0
3571,MV,2005,66.0,0.0,0.0,9.0,8.0,5.0,6.0,6.0,5.0,0.0,0.0,0.0,10.0,7.0,1.0,2.0,2.0,4.0,0.0
3572,MV,2006,53.0,0.0,0.0,8.0,9.0,3.0,4.0,3.0,6.0,0.0,0.0,0.0,6.0,3.0,4.0,3.0,2.0,2.0,0.0
3574,MV,2008,53.0,0.0,0.0,9.0,11.0,3.0,5.0,6.0,3.0,0.0,0.0,0.0,7.0,1.0,3.0,0.0,3.0,2.0,0.0
3592,MW,1997,7587.0,0.0,0.0,578.0,1418.0,995.0,521.0,254.0,101.0,0.0,0.0,0.0,1009.0,1307.0,767.0,347.0,123.0,36.0,0.0
3596,MW,2001,8309.0,0.0,0.0,704.0,1486.0,1025.0,591.0,230.0,129.0,0.0,0.0,0.0,1070.0,1520.0,862.0,384.0,139.0,58.0,0.0
3598,MW,2003,7716.0,0.0,0.0,596.0,1374.0,936.0,489.0,209.0,128.0,0.0,0.0,0.0,963.0,1531.0,790.0,374.0,155.0,52.0,0.0
3599,MW,2004,8566.0,0.0,0.0,647.0,1505.0,1081.0,508.0,264.0,124.0,0.0,0.0,0.0,1009.0,1694.0,910.0,412.0,191.0,96.0,0.0
3600,MW,2005,8443.0,0.0,0.0,622.0,1653.0,1031.0,549.0,279.0,157.0,0.0,0.0,0.0,913.0,1598.0,859.0,386.0,180.0,74.0,0.0
3601,MW,2006,8166.0,0.0,0.0,584.0,1647.0,1054.0,491.0,256.0,182.0,0.0,0.0,0.0,848.0,1545.0,813.0,348.0,183.0,93.0,0.0
3620,MX,1996,8495.0,0.0,0.0,936.0,1021.0,940.0,721.0,708.0,469.0,0.0,0.0,0.0,685.0,681.0,627.0,482.0,472.0,312.0,0.0
3622,MX,1998,11473.0,0.0,0.0,1031.0,1330.0,1200.0,1241.0,813.0,892.0,0.0,0.0,0.0,856.0,829.0,874.0,742.0,583.0,585.0,0.0
3624,MX,2000,11676.0,0.0,0.0,1079.0,1387.0,1162.0,1235.0,972.0,1126.0,0.0,0.0,0.0,663.0,828.0,698.0,832.0,595.0,709.0,0.0
3625,MX,2001,15103.0,0.0,0.0,1448.0,1639.0,1683.0,1606.0,1229.0,1566.0,0.0,0.0,0.0,1131.0,993.0,845.0,952.0,787.0,948.0,0.0
3626,MX,2002,11555.0,0.0,0.0,1090.0,1292.0,1301.0,1146.0,986.0,1144.0,0.0,0.0,0.0,769.0,754.0,716.0,700.0,621.0,733.0,0.0
3627,MX,2003,12933.0,0.0,0.0,1207.0,1461.0,1417.0,1313.0,1005.0,1352.0,0.0,0.0,0.0,850.0,826.0,734.0,813.0,743.0,841.0,0.0
3628,MX,2004,11214.0,0.0,0.0,1053.0,1276.0,1181.0,1201.0,958.0,1209.0,0.0,0.0,0.0,760.0,649.0,693.0,695.0,626.0,725.0,0.0
3629,MX,2005,11997.0,0.0,0.0,1095.0,1376.0,1314.0,1238.0,1042.0,1288.0,0.0,0.0,0.0,771.0,733.0,710.0,784.0,637.0,784.0,0.0
3648,MY,1995,6688.0,0.0,0.0,640.0,879.0,775.0,788.0,374.0,1072.0,0.0,0.0,0.0,446.0,448.0,345.0,316.0,149.0,339.0,0.0
3651,MY,1998,7802.0,0.0,0.0,670.0,1090.0,1050.0,872.0,426.0,1282.0,0.0,0.0,0.0,519.0,526.0,398.0,330.0,157.0,406.0,0.0
3652,MY,1999,8207.0,0.0,0.0,692.0,1147.0,1152.0,977.0,902.0,880.0,0.0,0.0,0.0,513.0,558.0,422.0,351.0,286.0,268.0,0.0
3653,MY,2000,8156.0,0.0,0.0,694.0,1138.0,1177.0,908.0,814.0,891.0,0.0,0.0,0.0,464.0,564.0,424.0,367.0,356.0,286.0,0.0
3654,MY,2001,8309.0,0.0,0.0,713.0,1198.0,1221.0,1011.0,934.0,738.0,0.0,0.0,0.0,510.0,506.0,445.0,374.0,353.0,222.0,0.0
3655,MY,2002,7958.0,0.0,0.0,562.0,1106.0,1182.0,997.0,758.0,844.0,0.0,0.0,0.0,421.0,524.0,415.0,485.0,319.0,293.0,0.0
3677,MZ,1995,10566.0,0.0,0.0,1136.0,1475.0,1338.0,1022.0,664.0,320.0,0.0,0.0,0.0,994.0,1314.0,1016.0,551.0,234.0,89.0,0.0
3678,MZ,1996,10478.0,0.0,0.0,1163.0,1507.0,1367.0,980.0,639.0,275.0,0.0,0.0,0.0,1060.0,1357.0,938.0,533.0,239.0,74.0,0.0
3700,0.0,1995,697.0,0.0,0.0,68.0,235.0,113.0,55.0,21.0,6.0,0.0,0.0,0.0,49.0,78.0,50.0,16.0,1.0,0.0,0.0
3703,0.0,1998,3598.0,0.0,0.0,270.0,816.0,541.0,267.0,148.0,111.0,0.0,0.0,0.0,300.0,536.0,310.0,117.0,62.0,65.0,0.0
3704,0.0,1999,3760.0,0.0,0.0,247.0,908.0,613.0,260.0,135.0,110.0,0.0,0.0,0.0,339.0,540.0,336.0,114.0,77.0,36.0,0.0
3706,0.0,2001,4535.0,0.0,0.0,322.0,993.0,732.0,318.0,150.0,116.0,0.0,0.0,0.0,394.0,729.0,404.0,168.0,91.0,66.0,0.0
3707,0.0,2002,4689.0,0.0,0.0,301.0,1033.0,750.0,326.0,146.0,96.0,0.0,0.0,0.0,357.0,795.0,484.0,182.0,91.0,67.0,0.0
3708,0.0,2003,5487.0,0.0,0.0,364.0,1109.0,838.0,419.0,196.0,108.0,0.0,0.0,0.0,451.0,927.0,571.0,216.0,108.0,102.0,0.0
3709,0.0,2004,5155.0,0.0,0.0,319.0,1092.0,866.0,371.0,159.0,131.0,0.0,0.0,0.0,400.0,819.0,554.0,203.0,106.0,74.0,0.0
3710,0.0,2005,5222.0,0.0,0.0,355.0,1027.0,874.0,365.0,146.0,120.0,0.0,0.0,0.0,399.0,809.0,525.0,213.0,95.0,91.0,0.0
3711,0.0,2006,5356.0,0.0,0.0,347.0,1052.0,799.0,386.0,174.0,146.0,0.0,0.0,0.0,485.0,875.0,521.0,239.0,92.0,80.0,0.0
3712,0.0,2007,5091.0,0.0,0.0,370.0,1018.0,786.0,346.0,149.0,120.0,0.0,0.0,0.0,417.0,826.0,513.0,242.0,102.0,76.0,0.0
3736,NC,2002,21.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0
3738,NC,2004,15.0,0.0,0.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0
3739,NC,2005,16.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,4.0,0.0
3740,NC,2006,9.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
3741,NC,2007,12.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3742,NC,2008,9.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3766,NE,2005,5050.0,0.0,0.0,557.0,1204.0,819.0,497.0,350.0,198.0,0.0,0.0,0.0,214.0,388.0,330.0,223.0,131.0,70.0,0.0
3767,NE,2006,5279.0,0.0,0.0,537.0,1265.0,909.0,487.0,359.0,217.0,0.0,0.0,0.0,270.0,427.0,306.0,207.0,149.0,84.0,0.0
3768,NE,2007,5773.0,0.0,0.0,571.0,1380.0,958.0,577.0,405.0,249.0,0.0,0.0,0.0,287.0,412.0,323.0,248.0,157.0,109.0,0.0
3785,NG,1995,9476.0,0.0,0.0,845.0,921.0,937.0,557.0,611.0,515.0,0.0,0.0,0.0,842.0,795.0,770.0,724.0,654.0,451.0,0.0
3787,NG,1997,11235.0,0.0,0.0,1518.0,2095.0,1177.0,734.0,436.0,338.0,0.0,0.0,0.0,1556.0,1517.0,753.0,458.0,261.0,120.0,0.0
3788,NG,1998,13161.0,0.0,0.0,1798.0,2543.0,1282.0,889.0,451.0,369.0,0.0,0.0,0.0,1856.0,1808.0,881.0,560.0,298.0,132.0,0.0
3793,NG,2003,28173.0,0.0,0.0,3263.0,5388.0,3590.0,2106.0,1139.0,719.0,0.0,0.0,0.0,3394.0,3956.0,1973.0,1159.0,536.0,327.0,0.0
3794,NG,2004,33755.0,0.0,0.0,3679.0,6252.0,4262.0,2614.0,1310.0,1267.0,0.0,0.0,0.0,3768.0,4463.0,2220.0,1495.0,981.0,567.0,0.0
3795,NG,2005,35048.0,0.0,0.0,3824.0,6758.0,4544.0,2863.0,1464.0,950.0,0.0,0.0,0.0,3996.0,4884.0,2448.0,1350.0,745.0,415.0,0.0
3796,NG,2006,39903.0,0.0,0.0,4488.0,8145.0,5517.0,3330.0,1431.0,897.0,0.0,0.0,0.0,4029.0,5430.0,2516.0,1894.0,1049.0,545.0,0.0
3797,NG,2007,44016.0,0.0,0.0,4251.0,8541.0,5776.0,3767.0,1853.0,1341.0,0.0,0.0,0.0,4522.0,5944.0,3088.0,1926.0,1194.0,625.0,0.0
3798,NG,2008,46026.0,0.0,0.0,4518.0,8910.0,6210.0,3821.0,1987.0,1267.0,0.0,0.0,0.0,4431.0,6391.0,3351.0,2057.0,1099.0,660.0,0.0
3814,NI,1995,1568.0,0.0,0.0,178.0,172.0,175.0,126.0,96.0,92.0,0.0,0.0,0.0,176.0,215.0,98.0,83.0,64.0,46.0,0.0
3815,NI,1996,1722.0,0.0,0.0,231.0,200.0,191.0,120.0,94.0,94.0,0.0,0.0,0.0,200.0,199.0,137.0,77.0,63.0,56.0,0.0
3816,NI,1997,1670.0,0.0,0.0,211.0,210.0,163.0,115.0,90.0,83.0,0.0,0.0,0.0,212.0,223.0,117.0,77.0,61.0,53.0,0.0
3817,NI,1998,1648.0,0.0,0.0,221.0,193.0,155.0,106.0,94.0,110.0,0.0,0.0,0.0,202.0,215.0,114.0,64.0,61.0,55.0,0.0
3818,NI,1999,1564.0,0.0,0.0,217.0,212.0,167.0,125.0,75.0,85.0,0.0,0.0,0.0,194.0,168.0,108.0,73.0,42.0,45.0,0.0
3819,NI,2000,1471.0,0.0,0.0,194.0,174.0,147.0,108.0,64.0,90.0,0.0,0.0,0.0,188.0,173.0,98.0,76.0,46.0,61.0,0.0
3820,NI,2001,1510.0,0.0,0.0,213.0,203.0,139.0,93.0,75.0,95.0,0.0,0.0,0.0,188.0,173.0,92.0,67.0,52.0,64.0,0.0
3821,NI,2002,1320.0,0.0,0.0,168.0,180.0,140.0,101.0,73.0,74.0,0.0,0.0,0.0,149.0,135.0,91.0,72.0,45.0,44.0,0.0
3822,NI,2003,1404.0,0.0,0.0,179.0,210.0,135.0,103.0,68.0,65.0,0.0,0.0,0.0,174.0,150.0,91.0,71.0,54.0,48.0,0.0
3823,NI,2004,1327.0,0.0,0.0,161.0,179.0,105.0,104.0,87.0,72.0,0.0,0.0,0.0,159.0,154.0,90.0,75.0,44.0,50.0,0.0
3825,NI,2006,1285.0,0.0,0.0,162.0,151.0,129.0,98.0,90.0,72.0,0.0,0.0,0.0,168.0,144.0,90.0,65.0,38.0,38.0,0.0
3826,NI,2007,1453.0,0.0,0.0,172.0,194.0,144.0,130.0,77.0,91.0,0.0,0.0,0.0,158.0,168.0,100.0,76.0,45.0,55.0,0.0
3844,NL,1996,358.0,0.0,0.0,48.0,65.0,46.0,26.0,21.0,34.0,0.0,0.0,0.0,24.0,40.0,14.0,5.0,6.0,20.0,0.0
3845,NL,1997,312.0,0.0,0.0,33.0,65.0,47.0,32.0,12.0,31.0,0.0,0.0,0.0,17.0,31.0,10.0,12.0,4.0,11.0,0.0
3846,NL,1998,254.0,0.0,0.0,31.0,40.0,41.0,21.0,11.0,26.0,0.0,0.0,0.0,19.0,25.0,17.0,4.0,6.0,9.0,0.0
3847,NL,1999,308.0,0.0,0.0,44.0,67.0,32.0,24.0,12.0,19.0,0.0,0.0,0.0,26.0,39.0,16.0,2.0,1.0,16.0,0.0
3848,NL,2000,289.0,0.0,0.0,34.0,63.0,41.0,25.0,10.0,21.0,0.0,0.0,0.0,29.0,22.0,16.0,9.0,5.0,10.0,0.0
3872,NO,1995,62.0,0.0,0.0,4.0,8.0,6.0,3.0,5.0,12.0,0.0,0.0,0.0,4.0,7.0,2.0,0.0,3.0,8.0,0.0
3873,NO,1996,103.0,0.0,0.0,8.0,7.0,14.0,6.0,2.0,24.0,0.0,0.0,0.0,4.0,10.0,5.0,2.0,0.0,17.0,0.0
3874,NO,1997,100.0,0.0,0.0,6.0,10.0,7.0,6.0,2.0,27.0,0.0,0.0,0.0,3.0,4.0,8.0,4.0,2.0,18.0,0.0
3875,NO,1998,49.0,0.0,0.0,1.0,4.0,3.0,1.0,2.0,17.0,0.0,0.0,0.0,8.0,2.0,3.0,1.0,2.0,5.0,0.0
3876,NO,1999,21.0,0.0,0.0,2.0,5.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0
3877,NO,2000,37.0,0.0,0.0,1.0,9.0,3.0,6.0,2.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,5.0,0.0
3878,NO,2001,59.0,0.0,0.0,6.0,8.0,8.0,4.0,1.0,8.0,0.0,0.0,0.0,6.0,9.0,1.0,1.0,2.0,4.0,0.0
3879,NO,2002,31.0,0.0,0.0,4.0,4.0,4.0,2.0,0.0,4.0,0.0,0.0,0.0,3.0,5.0,1.0,2.0,0.0,2.0,0.0
3904,NP,1999,13410.0,0.0,0.0,1872.0,1800.0,1703.0,1545.0,1161.0,799.0,0.0,0.0,0.0,1239.0,1133.0,754.0,553.0,316.0,200.0,0.0
3905,NP,2000,13683.0,0.0,0.0,1904.0,1763.0,1713.0,1491.0,1294.0,772.0,0.0,0.0,0.0,1267.0,1078.0,833.0,575.0,419.0,228.0,0.0
3907,NP,2002,13714.0,0.0,0.0,1980.0,1707.0,1686.0,1579.0,1465.0,758.0,0.0,0.0,0.0,1203.0,1041.0,796.0,544.0,426.0,198.0,0.0
3908,NP,2003,14348.0,0.0,0.0,2039.0,1658.0,1619.0,1769.0,1639.0,735.0,0.0,0.0,0.0,1283.0,1107.0,873.0,609.0,486.0,220.0,0.0
3909,NP,2004,14614.0,0.0,0.0,1991.0,1749.0,1652.0,1710.0,1739.0,763.0,0.0,0.0,0.0,1282.0,1138.0,849.0,677.0,540.0,215.0,0.0
3910,NP,2005,14617.0,0.0,0.0,1946.0,1685.0,1722.0,1806.0,1759.0,820.0,0.0,0.0,0.0,1208.0,1111.0,797.0,658.0,532.0,230.0,0.0
3911,NP,2006,14028.0,0.0,0.0,1914.0,1651.0,1640.0,1688.0,1695.0,808.0,0.0,0.0,0.0,1164.0,1001.0,788.0,613.0,519.0,243.0,0.0
3912,NP,2007,14355.0,0.0,0.0,2025.0,1591.0,1636.0,1720.0,1715.0,919.0,0.0,0.0,0.0,1149.0,1027.0,793.0,619.0,578.0,258.0,0.0
3929,NR,2001,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3930,NR,2002,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3931,NR,2003,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3934,NR,2006,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3935,NR,2007,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3936,NR,2008,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3954,NU,1999,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3957,NU,2002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3984,NZ,2000,74.0,0.0,0.0,6.0,5.0,6.0,8.0,10.0,7.0,0.0,0.0,0.0,6.0,6.0,5.0,0.0,4.0,10.0,0.0
3986,NZ,2002,88.0,0.0,0.0,10.0,14.0,5.0,6.0,4.0,10.0,0.0,0.0,0.0,15.0,8.0,4.0,3.0,5.0,3.0,0.0
3987,NZ,2003,106.0,0.0,0.0,9.0,10.0,6.0,6.0,8.0,9.0,0.0,0.0,0.0,18.0,8.0,1.0,10.0,4.0,5.0,0.0
3989,NZ,2005,83.0,0.0,0.0,6.0,10.0,6.0,6.0,5.0,10.0,0.0,0.0,0.0,11.0,9.0,6.0,6.0,1.0,2.0,0.0
4012,OM,1999,120.0,0.0,0.0,10.0,11.0,23.0,15.0,7.0,10.0,0.0,0.0,0.0,16.0,4.0,6.0,1.0,4.0,8.0,0.0
4018,OM,2005,131.0,0.0,0.0,21.0,11.0,24.0,15.0,19.0,5.0,0.0,0.0,0.0,13.0,5.0,3.0,4.0,5.0,3.0,0.0
4020,OM,2007,187.0,0.0,0.0,16.0,25.0,25.0,20.0,13.0,8.0,0.0,0.0,0.0,22.0,13.0,11.0,10.0,7.0,14.0,0.0
4046,PA,2004,884.0,0.0,0.0,89.0,123.0,118.0,91.0,65.0,50.0,0.0,0.0,0.0,98.0,66.0,59.0,33.0,34.0,33.0,0.0
4047,PA,2005,860.0,0.0,0.0,76.0,129.0,129.0,84.0,57.0,49.0,0.0,0.0,0.0,73.0,81.0,62.0,33.0,30.0,41.0,0.0
4048,PA,2006,858.0,0.0,0.0,100.0,134.0,107.0,88.0,48.0,57.0,0.0,0.0,0.0,64.0,83.0,52.0,45.0,26.0,33.0,0.0
4049,PA,2007,833.0,0.0,0.0,106.0,139.0,116.0,81.0,50.0,61.0,0.0,0.0,0.0,56.0,74.0,59.0,33.0,21.0,23.0,0.0
4068,PE,1997,27498.0,0.0,0.0,6913.0,3853.0,1971.0,1174.0,842.0,748.0,0.0,0.0,0.0,4560.0,2784.0,1224.0,734.0,590.0,496.0,0.0
4069,PE,1998,27707.0,0.0,0.0,6271.0,3987.0,2095.0,1337.0,831.0,889.0,0.0,0.0,0.0,4560.0,2894.0,1431.0,686.0,537.0,623.0,0.0
4070,PE,1999,24511.0,0.0,0.0,4861.0,3007.0,1586.0,852.0,624.0,714.0,0.0,0.0,0.0,4783.0,2958.0,1560.0,838.0,613.0,703.0,0.0
4071,PE,2000,22580.0,0.0,0.0,5290.0,2875.0,1546.0,1041.0,801.0,796.0,0.0,0.0,0.0,3686.0,2472.0,1156.0,609.0,499.0,624.0,0.0
4072,PE,2001,21685.0,0.0,0.0,5591.0,2887.0,1550.0,979.0,843.0,696.0,0.0,0.0,0.0,4015.0,2382.0,1117.0,626.0,480.0,497.0,0.0
4075,PE,2004,18289.0,0.0,0.0,3860.0,2085.0,1357.0,894.0,747.0,675.0,0.0,0.0,0.0,3258.0,1935.0,1094.0,678.0,440.0,471.0,0.0
4076,PE,2005,18490.0,0.0,0.0,3802.0,2670.0,1513.0,1075.0,641.0,708.0,0.0,0.0,0.0,2674.0,2111.0,1046.0,699.0,333.0,472.0,0.0
